focal;neighbor;assoc;CWM_Angle_aer;CWM_Angle_rac;CWM_Diam_sem;CWM_SRL_sem;CWM_RTD_sem;CWM_RBI_sem;CWM_RLD_sem;CWM_Diam_adv;CWM_SRL_adv;CWM_RTD_adv;CWM_RBI_adv;CWM_RLD_adv;CWM_Till_nb;CWM_Ear_bio;CWM_SLA;CWM_Leaf_N;CWM_Height;CWM_Heading;CWM_Maturity;FD_Angle_aer;FD_Angle_rac;FD_Diam_sem;FD_SRL_sem;FD_RTD_sem;FD_RBI_sem;FD_RLD_sem;FD_Diam_adv;FD_SRL_adv;FD_RTD_adv;FD_RBI_adv;FD_RLD_adv;FD_Till_nb;FD_Ear_bio;FD_SLA;FD_Leaf_N;FD_Height;FD_Heading;FD_Maturity
EL4X_470;EL4X_470;M;21.3333333333333;100;0.259755811716001;122.648072898281;0.129130031322824;1.25198038778105;0.27404435400692;0.578221904137505;46.0952018268648;0.0598531298272531;1.15399396908794;0.0822093728512007;3;0.4375;18.6446694441307;3.84892349461346;108;1512;2240.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EL4X_288;EL4X_288;M;12.1666666666667;99.3333333333333;0.269985624925614;107.199840054822;0.132012492709794;1.41833809382044;0.325548514629202;0.593217391822829;39.3273780558508;0.0621857451989321;1.43440934933915;0.0831489509102481;3;0.5675;20.5631519144059;4.03254139778222;89.1333333333333;1566.3;2321.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EL4X_474;EL4X_474;M;11.6666666666667;113.666666666667;0.262179106378792;109.529042530124;0.140330430672829;1.4274031003503;0.137484575805775;0.567095017378309;43.8502491492465;0.0602054867208228;1.48391091891834;0.0364543194647972;1.66666666666667;0.276666666666667;36.3673497399254;4.00364526958177;103.3;1566.3;2321.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GQ4X_140;GQ4X_140;M;16.5;106.333333333333;0.307332586734566;81.5080568791818;0.136330529758776;1.27492931525439;0.160690788292732;0.594876789774039;41.0793788704377;0.0610579438298307;1.32165137471995;0.10207671777569;3;0.6225;20.8377443757376;4.02346803873105;96.5333333333333;1496;2240.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EL4X_251;EL4X_460;P;13.9020832031997;98.6976218733784;0.25886100945394;124.822203221784;0.132252600989564;1.2101256475337;0.220937871733384;0.451980840184936;55.9669128712194;0.0706369650156155;1.08734173022545;0.149707931439477;3.51897314457126;0.614020047875328;24.075582916946;4.23645479472389;97.0932735157936;1549.15428874826;2276.02268304431;0.271841551784815;5.90284512447068;0.00231675261820969;4.73486916569235;0.00399490197510746;0.0404740745729078;0.0350222896457953;0.03221647188849;4.04385170887752;0.00296166922732242;0.000978734312208058;0.0289892342054686;0.145629402741873;0.0865038652286727;1.19744813669378;0.101990436780683;0.613585216885777;6.33779160732633;9.34358247991867
EL4X_504;EL4X_504;M;14.6666666666667;121.333333333333;0.259047638161399;97.4224255433511;0.15647521892843;1.30904975476814;0.0782905482128831;0.526608000815587;46.1118148838493;0.0685564239249882;1.4757419950242;0.0921606203174132;2.66666666666667;0.52625;21.2903147460026;4.42212875204161;98.4666666666667;1496;2282.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EL4X_329;EL4X_329;M;22.5;66.3333333333333;0.290326298012398;83.4840460553662;0.149596241508259;1.40404272756586;0.089415642810682;0.565734415793054;47.2960553196638;0.0570891097893458;1.32849028836534;0.0788269746434095;2.83333333333333;0.495416666666667;19.3570439655802;4.22235102837756;96.2;1480.6;2219.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EL4X_207;EL4X_207;M;18.6666666666667;93.6666666666667;0.251496362657567;100.878697445884;0.17099356553707;1.23739186645018;0.153384343445633;0.525271637699327;53.8046855849073;0.0563529115367596;1.41510227486026;0.0994339357985433;3.66666666666667;0.55375;22.9499463330423;4.35405335538273;110.233333333333;1539.1;2301.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EL4X_101;EL4X_117;P;15.503564353086;121.989637130063;0.251261515342237;127.48403397529;0.135196518558315;1.17425131598086;0.428973438067085;0.528953483659917;38.7774331154448;0.0724178105959406;1.23212018329301;0.154080013927125;3.33452145102866;0.80406880923217;22.7272034180682;3.35459015717998;93.9661914195885;1515.69800023682;2250.82722793213;0.249987295387078;12.4160356708916;0.0145154390079143;14.3255889148563;0.00168477924872896;0.0256738988807335;0.111800169596141;0.0189970546756336;2.46619725099351;0.00513757466433365;0.031145359833976;0.0239655188167659;0.0833290984623586;0.197698286101949;1.46113162916991;0.0977478742406573;0.0333316393849348;17.6741017838665;15.6242059616924
EL4X_185;EL4X_185;M;17.8333333333333;125.333333333333;0.259440339873782;107.991719289165;0.142931577339693;1.47703921255534;0.221704200858672;0.480026348904463;57.4567475278776;0.0575588889772725;1.46545965761642;0.100983149126911;3.5;0.9175;22.8689465224552;4.46370237913855;113.766666666667;1539.1;2343.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EL4X_28;GQ4X_112;P;19.2425534848649;116.692197575702;0.255638679481608;117.520187649808;0.134172944769856;1.22673454472643;0.195712262853764;0.560754979322436;46.3325458446841;0.0539965265065514;1.27203034345885;0.093858956320945;3.02297880303475;0.547200021667877;17.9004364118698;3.74299776121166;95.0390048988676;1610.31106536372;2291.7595760607;0.874984156974955;2.99994568105699;0.00166622226354992;2.99932157915363;0.000513667183834351;0.0294181885318141;0.022057269537445;0.0170078773183784;0.656987804744052;0.00290029097535624;0.0821900353746761;0.00825728602942612;0.237495699750345;0.064623829879436;1.34548626186435;0.119627552658804;6.54154822119379;4.5749171636119;4.7499139950069
EL4X_212;EL4X_212;M;14.5;95.6666666666667;0.28841668016081;66.9700768463074;0.187276432041811;1.55000042475546;0.0834172967546304;0.535240195411657;50.6760362917097;0.0517082824729592;1.26692561382544;0.199359280353911;4.625;0.91;21.5443037564757;3.97614375027252;97.2666666666667;1526.8;2282.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EL4X_348;EL4X_416;P;19.5109184515029;130.031889548942;0.287369188344958;84.9628959237782;0.153948681420375;1.26220065391963;0.181384416904839;0.52631071049476;41.8044824095096;0.0688002268385251;1.2714432196804;0.162558832088168;3.56528021508963;0.975232256799226;20.6335408003183;3.72368683657239;109.630744825322;1538.12422745651;2251.19292944576;0.956965355478409;4.82643396676063;0.00337939158964968;2.51916349140303;0.00878924969381813;0.00713972935018544;0.0261181201159187;0.0188332730719606;0.191181290183368;0.00295215894246898;0.00851002626633184;0.0421504713528197;0.312053920264701;0.217813636344761;0.758499189841806;0.0065939630454579;4.21896900197876;13.5556222962986;5.19257723320456
EL4X_122;EL4X_122;M;16.5;89.6666666666667;0.292041197303403;95.5306888840408;0.121769810588293;1.27179944476829;0.216043656962878;0.595035614213079;39.00991887441;0.0635257871977737;1.28535607857786;0.0862912014180696;2.8;0.499666666666667;19.3756142658536;3.88475906223637;92.9333333333333;1526.8;2301.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EL4X_229;EL4X_470;P;18.4202754785731;98.645089369879;0.252254386878434;124.911753924449;0.138323231952369;1.19974423591015;0.212673033478618;0.521819494315986;51.7065840339148;0.0630257181709394;1.12112641993076;0.0998886917907969;2.98306361712349;0.471034038095495;18.9387854550735;3.90052925616635;99.1795317979122;1491.55439859147;2248.85464233196;1.72897793868854;0.80417578543653;0.00445229676152521;1.34355538050025;0.00545641105220347;0.0310035566369511;0.0364255241577935;0.0334763424320335;3.3305057864488;0.00188301624212871;0.0195077716354531;0.0104931497902286;0.0100521973179575;0.0199033506895543;0.174565738028246;0.0306294030818393;5.23518436319186;12.1350126022373;5.01805690112393
EL4X_73;EL4X_73;M;12.1666666666667;93;0.279295460391764;107.256913860191;0.124866279713588;1.22290547581257;0.195613735023901;0.530896275216432;44.8732171173431;0.0650984532769361;1.32066321336151;0.105179131447578;2.8;0.389;21.7817090648892;4.05227595371849;88.7333333333333;1551.3;2282.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GQ4X_82;GQ4X_82;M;16;129;0.262953042287777;111.982005392652;0.136367060385156;1.00834192418882;0.214980976723436;0.540908836101469;50.315339764564;0.0532857398735081;1.17802851164956;0.100881541954363;2.54166666666667;0.447083333333333;19.7063539179724;4.06582718348658;96.5333333333333;1512;2219.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EL4X_28;EL4X_298;P;18.6422259566747;116.779414186399;0.262875398873269;106.527300631448;0.137426429902123;1.22139809694656;0.24939839321452;0.522216430252772;43.0891728324776;0.0694571722699142;1.30664198695544;0.138012344068291;3.41267503543239;0.66023360680302;18.1006038778037;3.36357155115693;88.6764172504461;1591.62587131002;2280.28961352503;1.12241883457451;2.90997475630413;0.0018518516136603;2.36530767881256;0.00203997496205938;0.0306691790533099;0.00446681488350437;0.00208387824895386;2.1721998298822;0.00458687517947088;0.0621106893970134;0.0131238681249933;0.0415710679472051;0.00798164504586322;1.38180211166932;0.0662417622547557;3.22591487270304;13.2694848887476;10.0019989480974
EL4X_222;EL4X_222;M;17.5;107.333333333333;0.246381361833735;141.809780361186;0.126998167116444;1.31852301602463;0.448628537991151;0.528195321163893;52.3600047674931;0.0541035725408055;1.55776133414832;0.159591303504535;4.5;0.885;17.9927579251052;4.05102836684897;100.366666666667;1539.1;2301.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EL4X_49;EL4X_77;P;16.4809687374168;104.641535140701;0.25464256235812;115.6711449574;0.14853204426329;1.36512167027257;0.306424627023276;0.486611277324923;46.4919651343434;0.0680209948901776;1.2740809686763;0.180763605479805;3.22564524554499;0.917415354339767;21.6245948568798;3.70318858651678;104.055691116964;1558.34988304256;2270.14761468008;1.54680739759036;6.51287325301198;0.00370062552363798;8.20909579614226;0.00475086454252023;0.0730122559060161;0.0803304878415386;0.0143495462924688;1.59632157646922;0.003149443460084;0.0312725549800239;0.0521759395463951;0.434385385714281;0.213831585053355;1.96836241542861;0.091071913177744;0.179104014457993;18.1709163759034;5.15331096144581
EL4X_265;EL4X_265;M;18.5;129;0.247560005999026;114.906814707372;0.158054657704309;1.24680131210172;0.210888515537884;0.539513178665562;55.356412502796;0.0554916802896597;1.42353544605947;0.0904882094900397;3;0.55;19.0200437082797;4.17535858962507;101.766666666667;1619.5;2321.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EL4X_68;EL4X_68;M;20.8333333333333;79;0.237855027689119;135.177022796353;0.143809398099261;1.18173525629754;0.089187961438692;0.517168989542833;48.2261394498431;0.061783476196699;1.24417687976605;0.144142196840582;4.08333333333333;0.420833333333333;24.3145377366286;4.2075270079648;96.6;1539.1;2240.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EL4X_240;EL4X_370;P;15.1666666666667;110.015721485383;0.267550051828639;92.3208623505121;0.159134631183352;1.18266929468237;0.215489997293191;0.45708803292111;55.0760742418877;0.0696234124529327;1.25550579959472;0.185468575551966;4.59066287641938;1.30544777850924;21.2676325004934;3.67317887447678;101.525727971039;1557.08139162087;2321.1;0;1.41079629525358;0.00466639357188618;5.46962904544635;0.00260639659394914;0.0235456382154243;0.0109115992859869;0.0107727087679903;3.93425387120391;0.0014124047372072;0.0263340831955084;0.0419074567915639;0.217843545590614;0.264524305360031;2.36166747564846;0.326766163131635;2.13279204635373;14.1660545646925;0
EL4X_207;EL4X_305;P;16.9990400907012;91.5821334467098;0.261080507515474;99.0993357495858;0.160400581650764;1.19418713901862;0.16307543009954;0.538187019390907;49.5332579187608;0.0567922785002483;1.33820793241847;0.134820610160869;3.52769778533621;0.695324547855405;21.4344477967007;4.00586756183011;97.6010620203944;1521.13132364397;2284.58204357595;0.972381976748897;1.21547747093612;0.00558845118966993;1.03753398304772;0.00617669852441148;0.0251923895135065;0.00565080824039727;0.00753087325467585;2.49064109280143;0.000256191957259951;0.0448365801924581;0.0206337347119127;0.0810318313957431;0.0825511782344115;0.883677127581563;0.203024822877122;7.36579347387283;10.4774157994693;9.74812931690779
EL4X_201;EL4X_201;M;16.1666666666667;112;0.267884000377897;100.082978127642;0.141440536239312;1.34259878578801;0.189904868498193;0.511428000377667;42.8018135839392;0.0634797166959376;1.29741130983975;0.110610602994857;4.03333333333333;0.715333333333333;21.0076104495366;4.53572216660717;108.5;1619.5;2240.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GQ4X_175;GQ4X_175;M;12;106.666666666667;0.259289617352739;148.059101725887;0.119757506282267;1.50481493339367;0.202266430884106;0.543314768929531;49.7123522917231;0.0510941356917064;1.26645002275787;0.177608025034401;4;0.775;23.6543446858525;4.78261834789942;96.4333333333333;1566.3;2301.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EL4X_101;EL4X_29;P;16.540406339285;141.97341089286;0.270662805276003;99.1370640262579;0.142557479018702;1.35270591675209;0.229347584664099;0.528556231782979;43.1044475569503;0.0673117829504613;1.2040686284443;0.135118911677076;3.16666666666667;0.694213614851047;20.4443438838846;3.94885578985744;90.4012173333351;1539.38211937501;2261.91799191072;0.791084752934666;2.58143445694459;0.00505237652329417;0.261872508902321;0.00552314573154514;0.0650871142795302;0.0131367142976254;0.019856204506401;0.329083590245606;0.00269252019801769;0.0178134078453899;0.0150544159275848;0;0.148099392957294;0.33914473742541;0.204069777423031;1.86529457534065;6.12049782533656;10.4673003625144
EL4X_27;EL4X_292;P;18.71673658225;105.999073072701;0.294206400232114;75.9292971067356;0.16280149417682;1.3839923754316;0.119497049777806;0.537308080125752;36.8693049391974;0.0741204554071151;1.33305693523549;0.19484208004909;3.7114047701011;1.21191414929947;20.1050549293016;3.9494654064289;96.0969866942064;1539.1;2268.52071920135;1.40837700559275;1.07699418074733;0.00498711462745131;2.65809571295555;0.000343782653181519;0.0415059406441244;0.00660802984182776;0.00804888664958348;0.406277662062721;0.00355888047428795;0.0372539705039625;0.0124110614246351;0.155335699146261;0.122093859528961;0.279597671395437;0.0726632543692695;0.52192794913144;0;15.1359105248117
EL4X_423;EL4X_423;M;14.8333333333333;104.666666666667;0.254517526255279;126.395623813899;0.120075166336212;1.30353572071966;0.232039548082397;0.525849694195224;47.6425031702725;0.05470002601836;1.31103742297546;0.0881548124307757;2.79166666666667;0.397083333333333;26.9432109598852;4.71231241714047;101.3;1601.2;2321.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EL4X_202;EL4X_202;M;22.5;75.3333333333333;0.223492544773725;131.318857449856;0.154222499293883;1.2863568949021;0.282708484453596;0.455058678583855;53.0666751843859;0.0692694746536074;1.22950584027172;0.130599745174211;3.66666666666667;0.631666666666667;21.7179666052512;4.19942819488579;96.9666666666667;1496;2301.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EL4X_480;GQ4X_140;P;16.3451620774897;115.00425699391;0.29600406040561;78.5535944316575;0.160346672362451;1.2831881083008;0.137733044214501;0.619464573665154;35.3906022263626;0.0611327409698833;1.39762751197228;0.0978275332232059;3.23225688376546;0.711531805443425;19.6405822713975;3.76964357311595;92.3681932178062;1510.30702403995;2250.06188636464;0.082913575768375;4.64316024302954;0.0060662698833196;1.5820739649962;0.0128603137212825;0.0044224699731649;0.0122935558824415;0.0131664197606173;3.04626157249391;4.00528387262159e-05;0.0406841754948023;0.00227537982707555;0.124370363652575;0.0476753060668204;0.641063824907822;0.135919506800707;2.23037518816949;7.6612144009986;5.17380712794705
EL4X_370;EL4X_488;P;15.4885815553133;128.890212427968;0.272388537693189;101.030413222569;0.14405970188681;1.22190739475248;0.184316665633978;0.475790583113126;56.4239193512729;0.0655447141213971;1.25590878697573;0.0732100003662292;3.34033245892393;0.579847342898321;24.0109044833956;4.34436302487218;91.46192207081;1532.73932969553;2311.5391278072;0.166471095348054;11.3200344836687;0.00766040851639131;1.54225107727592;0.00491451750640803;0.0463187692519833;0.00405876508458878;0.0215799019096344;3.65196863535313;0.000547916743398544;0.029318442250438;0.0117269541580188;0.405773294910922;0.0828193699356651;1.19199684372316;0.0141237753095247;2.846655730452;3.07139170917189;4.94419153183762
GQ4X_76;GQ4X_76;M;11.6666666666667;100.666666666667;0.224854800165783;169.02906593793;0.121746473949383;1.20239028207172;0.270668789564831;0.447372893426416;63.3644065527314;0.0596894075958583;1.04522918862863;0.224086928202691;3.525;0.8005;22.9063752401678;4.67019690887797;104.5;1496;2282.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EL4X_229;EL4X_229;M;14.1666666666667;96.6666666666667;0.241300904873677;128.217151221834;0.151747022744426;1.12346969315259;0.123059437452387;0.439461436429311;59.9002506182841;0.067658289993433;1.0731336564186;0.125703801060627;2.95833333333333;0.52;19.368249790574;3.97588331126272;86.3;1461.7;2261.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EL4X_436;EL4X_436;M;14.5;105.666666666667;0.253804977579208;114.451320297648;0.136122179424595;1.35133044987829;0.201409743687349;0.539994298703322;49.0901861471861;0.0561205643749327;1.36449008694349;0.134993363534404;3;0.484166666666667;22.8689465224552;4.24449254483991;95.0666666666667;1480.6;2282.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EL4X_460;EL4X_460;M;13.1666666666667;114.666666666667;0.265128550877615;112.012899199246;0.143060062008797;1.31962069546275;0.126191609494735;0.539136486626728;45.027027491409;0.0626247221807237;1.08998951307301;0.0712829736795063;3.125;0.38;27.3150551594466;4.51237086893799;95.4333333333333;1566.3;2301.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
